fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,total_acidity,acidity_ratio,free_sulfur_ratio,sulfur_dioxide_diff,sugar_alcohol_ratio,sweetness_index,mineral_content,ph_acidity_interaction,wine_body,quality_class
8.5,0.34,0.44,1.7,0.079,6.0,12.0,0.99605,3.52,0.63,10.7,9.28,24.28571,0.49958,6.0,0.15873,1.5181,0.709,32.6656,10.65774,1
8.8,0.33,0.41,5.9,0.073,7.0,13.0,0.99658,3.3,0.62,12.1,9.54,25.88235,0.53805,6.0,0.4872,5.1861,0.693,31.482,12.05862,2
7.2,0.41,0.3,2.1,0.083,35.0,72.0,0.997,3.44,0.52,9.4,7.91,17.14286,0.48604,37.0,0.22317,1.9026,0.603,27.2104,9.3718,1
7.2,0.41,0.3,2.1,0.083,35.0,72.0,0.997,3.44,0.52,9.4,7.91,17.14286,0.48604,37.0,0.22317,1.9026,0.603,27.2104,9.3718,1
8.4,0.59,0.29,2.6,0.109,31.0,119.0,0.99801,3.15,0.5,9.1,9.28,14.0,0.26048,88.0,0.2854,2.3634,0.609,29.232,9.08189,1
7.0,0.4,0.32,3.6,0.061,9.0,29.0,0.99416,3.28,0.49,11.3,7.72,17.07317,0.31024,20.0,0.3183,3.1932,0.551,25.3216,11.23401,2
12.2,0.45,0.49,1.4,0.075,3.0,6.0,0.9969,3.13,0.63,10.4,13.14,26.52174,0.49917,3.0,0.13449,1.2544,0.705,41.1282,10.36776,1
9.1,0.5,0.3,1.9,0.065,8.0,17.0,0.99774,3.32,0.71,10.5,9.9,17.84314,0.47031,9.0,0.18078,1.7005,0.775,32.868,10.47627,1
9.5,0.86,0.26,1.9,0.079,13.0,28.0,0.99712,3.25,0.62,10.0,10.62,10.91954,0.46412,15.0,0.18981,1.71,0.699,34.515,9.9712,1
7.3,0.52,0.32,2.1,0.07,51.0,70.0,0.99418,3.34,0.82,12.9,8.14,13.77358,0.72847,19.0,0.16266,1.8291,0.89,27.1876,12.82492,1
9.1,0.5,0.3,1.9,0.065,8.0,17.0,0.99774,3.32,0.71,10.5,9.9,17.84314,0.47031,9.0,0.18078,1.7005,0.775,32.868,10.47627,1
12.2,0.45,0.49,1.4,0.075,3.0,6.0,0.9969,3.13,0.63,10.4,13.14,26.52174,0.49917,3.0,0.13449,1.2544,0.705,41.1282,10.36776,1
7.4,0.58,0.0,2.0,0.064,7.0,11.0,0.99562,3.45,0.58,11.3,7.98,12.54237,0.63579,4.0,0.17683,1.774,0.644,27.531,11.25051,1
9.8,0.34,0.39,1.4,0.066,3.0,7.0,0.9947,3.19,0.55,11.4,10.53,28.0,0.42796,4.0,0.1227,1.2404,0.616,33.5907,11.33958,2
7.1,0.36,0.3,1.6,0.08,35.0,70.0,0.99693,3.44,0.5,9.4,7.76,19.18919,0.49993,35.0,0.17003,1.4496,0.58,26.6944,9.37114,1
7.7,0.39,0.12,1.7,0.097,19.0,27.0,0.99596,3.16,0.49,9.4,8.21,19.25,0.70344,8.0,0.18066,1.5402,0.587,25.9436,9.36202,1
9.7,0.295,0.4,1.5,0.073,14.0,21.0,0.99556,3.14,0.51,10.9,10.395,31.80328,0.66635,7.0,0.13749,1.3365,0.583,32.6403,10.8516,1
7.7,0.39,0.12,1.7,0.097,19.0,27.0,0.99596,3.16,0.49,9.4,8.21,19.25,0.70344,8.0,0.18066,1.5402,0.587,25.9436,9.36202,1
7.1,0.34,0.28,2.0,0.082,31.0,68.0,0.99694,3.45,0.48,9.4,7.72,20.28571,0.45582,37.0,0.21254,1.812,0.562,26.634,9.37124,1
6.5,0.4,0.1,2.0,0.076,30.0,47.0,0.99554,3.36,0.48,9.4,7.0,15.85366,0.63816,17.0,0.21254,1.812,0.556,23.52,9.35808,1
7.1,0.34,0.28,2.0,0.082,31.0,68.0,0.99694,3.45,0.48,9.4,7.72,20.28571,0.45582,37.0,0.21254,1.812,0.562,26.634,9.37124,1
10.0,0.35,0.45,2.5,0.092,20.0,88.0,0.99918,3.15,0.43,9.4,10.8,27.77778,0.22725,68.0,0.26567,2.265,0.522,34.02,9.39229,1
7.7,0.6,0.06,2.0,0.079,19.0,41.0,0.99697,3.39,0.62,10.1,8.36,12.62295,0.4633,22.0,0.19782,1.798,0.699,28.3404,10.0694,1
5.6,0.66,0.0,2.2,0.087,3.0,11.0,0.99378,3.71,0.63,12.8,6.26,8.35821,0.27248,8.0,0.17174,1.9184,0.717,23.2246,12.72038,2
5.6,0.66,0.0,2.2,0.087,3.0,11.0,0.99378,3.71,0.63,12.8,6.26,8.35821,0.27248,8.0,0.17174,1.9184,0.717,23.2246,12.72038,2
8.9,0.84,0.34,1.4,0.05,4.0,10.0,0.99554,3.12,0.48,9.1,10.08,10.47059,0.3996,6.0,0.15368,1.2726,0.53,31.4496,9.05941,1
6.4,0.69,0.0,1.65,0.055,7.0,12.0,0.99162,3.47,0.53,12.9,7.09,9.14286,0.58285,5.0,0.12781,1.43715,0.585,24.6023,12.7919,1
7.5,0.43,0.3,2.2,0.062,6.0,12.0,0.99495,3.44,0.72,11.5,8.23,17.04545,0.49958,6.0,0.19114,1.947,0.782,28.3112,11.44192,2
9.9,0.35,0.38,1.5,0.058,31.0,47.0,0.99676,3.26,0.82,10.6,10.63,27.5,0.65943,16.0,0.14138,1.341,0.878,34.6538,10.56566,2
9.1,0.29,0.33,2.05,0.063,13.0,27.0,0.99516,3.26,0.84,11.7,9.72,30.33333,0.4813,14.0,0.17506,1.81015,0.903,31.6872,11.64337,2
6.8,0.36,0.32,1.8,0.067,4.0,8.0,0.9928,3.36,0.55,12.8,7.48,18.37838,0.49938,4.0,0.14052,1.5696,0.617,25.1328,12.70784,2
8.2,0.43,0.29,1.6,0.081,27.0,45.0,0.99603,3.25,0.54,10.3,8.92,18.63636,0.59987,18.0,0.15519,1.4352,0.621,28.99,10.25911,1
6.8,0.36,0.32,1.8,0.067,4.0,8.0,0.9928,3.36,0.55,12.8,7.48,18.37838,0.49938,4.0,0.14052,1.5696,0.617,25.1328,12.70784,2
9.1,0.29,0.33,2.05,0.063,13.0,27.0,0.99516,3.26,0.84,11.7,9.72,30.33333,0.4813,14.0,0.17506,1.81015,0.903,31.6872,11.64337,2
9.1,0.3,0.34,2.0,0.064,12.0,25.0,0.99516,3.26,0.84,11.7,9.74,29.35484,0.47981,13.0,0.17079,1.766,0.904,31.7524,11.64337,2
8.9,0.35,0.4,3.6,0.11,12.0,24.0,0.99549,3.23,0.7,12.0,9.65,24.72222,0.49979,12.0,0.29975,3.168,0.81,31.1695,11.94588,2
9.6,0.5,0.36,2.8,0.116,26.0,55.0,0.99722,3.18,0.68,10.9,10.46,18.82353,0.47264,29.0,0.25665,2.4948,0.796,33.2628,10.8697,1
8.9,0.28,0.45,1.7,0.067,7.0,12.0,0.99354,3.25,0.55,12.3,9.63,30.68966,0.58285,5.0,0.1381,1.4909,0.617,31.2975,12.22054,2
8.9,0.32,0.31,2.0,0.088,12.0,19.0,0.9957,3.17,0.55,10.4,9.53,26.9697,0.63125,7.0,0.19212,1.792,0.638,30.2101,10.35528,1
7.7,1.005,0.15,2.1,0.102,11.0,32.0,0.99604,3.23,0.48,10.0,8.855,7.58621,0.34364,21.0,0.20979,1.89,0.582,28.60165,9.9604,1
7.5,0.71,0.0,1.6,0.092,22.0,31.0,0.99635,3.38,0.58,10.0,8.21,10.41667,0.70945,9.0,0.15984,1.44,0.672,27.7498,9.9635,1
8.0,0.58,0.16,2.0,0.12,3.0,7.0,0.99454,3.22,0.58,11.2,8.74,13.55932,0.42796,4.0,0.17841,1.776,0.7,28.1428,11.13885,1
10.5,0.39,0.46,2.2,0.075,14.0,27.0,0.99598,3.06,0.84,11.4,11.35,26.25,0.51833,13.0,0.19281,1.9492,0.915,34.731,11.35417,1
8.9,0.38,0.4,2.2,0.068,12.0,28.0,0.99486,3.27,0.75,12.6,9.68,22.82051,0.42842,16.0,0.17446,1.9228,0.818,31.6536,12.53524,2
8.0,0.18,0.37,0.9,0.049,36.0,109.0,0.99007,2.89,0.44,12.7,8.55,42.10526,0.33024,73.0,0.07081,0.7857,0.489,24.7095,12.57389,1
8.0,0.18,0.37,0.9,0.049,36.0,109.0,0.99007,2.89,0.44,12.7,8.55,42.10526,0.33024,73.0,0.07081,0.7857,0.489,24.7095,12.57389,1
7.0,0.5,0.14,1.8,0.078,10.0,23.0,0.99636,3.53,0.61,10.4,7.64,13.72549,0.43459,13.0,0.17291,1.6128,0.688,26.9692,10.36214,1
11.3,0.36,0.66,2.4,0.123,3.0,8.0,0.99642,3.2,0.53,11.9,12.32,30.54054,0.37453,5.0,0.20151,2.1144,0.653,39.424,11.8574,1
11.3,0.36,0.66,2.4,0.123,3.0,8.0,0.99642,3.2,0.53,11.9,12.32,30.54054,0.37453,5.0,0.20151,2.1144,0.653,39.424,11.8574,1
7.0,0.51,0.09,2.1,0.062,4.0,9.0,0.99584,3.35,0.54,10.5,7.6,13.46154,0.44395,5.0,0.19981,1.8795,0.602,25.46,10.45632,1
8.2,0.32,0.42,2.3,0.098,3.0,9.0,0.99506,3.27,0.55,12.3,8.94,24.84848,0.33296,6.0,0.18684,2.0171,0.648,29.2338,12.23924,1
7.7,0.58,0.01,1.8,0.088,12.0,18.0,0.99568,3.32,0.56,10.5,8.29,13.05085,0.6663,6.0,0.17127,1.611,0.648,27.5228,10.45464,2
8.6,0.83,0.0,2.8,0.095,17.0,43.0,0.99822,3.33,0.6,10.4,9.43,10.2381,0.39526,26.0,0.26897,2.5088,0.695,31.4019,10.38149,1
7.9,0.31,0.32,1.9,0.066,14.0,36.0,0.99364,3.41,0.56,12.6,8.53,24.6875,0.38878,22.0,0.15067,1.6606,0.626,29.0873,12.51986,1
6.4,0.795,0.0,2.2,0.065,28.0,52.0,0.99378,3.49,0.52,11.6,7.195,7.95031,0.53836,24.0,0.18949,1.9448,0.585,25.11055,11.52785,1
7.2,0.34,0.21,2.5,0.075,41.0,68.0,0.99586,3.37,0.54,10.1,7.75,20.57143,0.60285,27.0,0.24728,2.2475,0.615,26.1175,10.05819,1
7.7,0.58,0.01,1.8,0.088,12.0,18.0,0.99568,3.32,0.56,10.5,8.29,13.05085,0.6663,6.0,0.17127,1.611,0.648,27.5228,10.45464,2
7.1,0.59,0.0,2.1,0.091,9.0,14.0,0.99488,3.42,0.55,11.5,7.69,11.83333,0.6424,5.0,0.18245,1.8585,0.641,26.2998,11.44112,2
7.3,0.55,0.01,1.8,0.093,9.0,15.0,0.99514,3.35,0.58,11.0,7.86,13.03571,0.5996,6.0,0.16349,1.602,0.673,26.331,10.94654,2
8.1,0.82,0.0,4.1,0.095,5.0,14.0,0.99854,3.36,0.53,9.6,8.92,9.75904,0.35689,9.0,0.42664,3.7064,0.625,29.9712,9.58598,1
7.5,0.57,0.08,2.6,0.089,14.0,27.0,0.99592,3.3,0.59,10.4,8.15,12.93103,0.51833,13.0,0.24976,2.3296,0.679,26.895,10.35757,1
8.9,0.745,0.18,2.5,0.077,15.0,48.0,0.99739,3.2,0.47,9.7,9.825,11.78808,0.31243,33.0,0.25747,2.2575,0.547,31.44,9.67468,1
10.1,0.37,0.34,2.4,0.085,5.0,17.0,0.99683,3.17,0.65,10.6,10.81,26.57895,0.29394,12.0,0.2262,2.1456,0.735,34.2677,10.5664,2
7.6,0.31,0.34,2.5,0.082,26.0,35.0,0.99356,3.22,0.59,12.5,8.25,23.75,0.74264,9.0,0.19984,2.1875,0.672,26.565,12.4195,2
7.3,0.91,0.1,1.8,0.074,20.0,56.0,0.99672,3.35,0.56,9.2,8.31,7.93478,0.35708,36.0,0.19544,1.6344,0.634,27.8385,9.16982,1
8.7,0.41,0.41,6.2,0.078,25.0,42.0,0.9953,3.24,0.77,12.6,9.52,20.71429,0.5951,17.0,0.49167,5.4188,0.848,30.8448,12.54078,2
8.9,0.5,0.21,2.2,0.088,21.0,39.0,0.99692,3.33,0.83,11.1,9.61,17.45098,0.53832,18.0,0.19802,1.9558,0.918,32.0013,11.06581,1
7.4,0.965,0.0,2.2,0.088,16.0,32.0,0.99756,3.58,0.67,10.2,8.365,7.58974,0.49984,16.0,0.21548,1.9756,0.758,29.9467,10.17511,1
6.9,0.49,0.19,1.7,0.079,13.0,26.0,0.99547,3.38,0.64,9.8,7.58,13.8,0.49981,13.0,0.17329,1.5334,0.719,25.6204,9.75561,1
8.9,0.5,0.21,2.2,0.088,21.0,39.0,0.99692,3.33,0.83,11.1,9.61,17.45098,0.53832,18.0,0.19802,1.9558,0.918,32.0013,11.06581,1
9.5,0.39,0.41,8.9,0.069,18.0,39.0,0.99859,3.29,0.81,10.9,10.3,23.75,0.46142,21.0,0.81577,7.9299,0.879,33.887,10.88463,2
6.4,0.39,0.33,3.3,0.046,12.0,53.0,0.99294,3.36,0.62,12.2,7.12,16.0,0.22637,41.0,0.27027,2.8974,0.666,23.9232,12.11387,1
6.9,0.44,0.0,1.4,0.07,32.0,38.0,0.99438,3.32,0.58,11.4,7.34,15.33333,0.84188,6.0,0.1227,1.2404,0.65,24.3688,11.33593,1
7.6,0.78,0.0,1.7,0.076,33.0,45.0,0.99612,3.31,0.62,10.7,8.38,9.62025,0.73317,12.0,0.15873,1.5181,0.696,27.7378,10.65848,1
7.1,0.43,0.17,1.8,0.082,27.0,51.0,0.99634,3.49,0.64,10.4,7.7,16.13636,0.52931,24.0,0.17291,1.6128,0.722,26.873,10.36194,1
9.3,0.49,0.36,1.7,0.081,3.0,14.0,0.99702,3.27,0.78,10.9,10.15,18.6,0.21413,11.0,0.15582,1.5147,0.861,33.1905,10.86752,1
9.3,0.5,0.36,1.8,0.084,6.0,17.0,0.99704,3.27,0.77,10.8,10.16,18.23529,0.35273,11.0,0.16651,1.6056,0.854,33.2232,10.76803,1
7.1,0.43,0.17,1.8,0.082,27.0,51.0,0.99634,3.49,0.64,10.4,7.7,16.13636,0.52931,24.0,0.17291,1.6128,0.722,26.873,10.36194,1
8.5,0.46,0.59,1.4,0.414,16.0,45.0,0.99702,3.03,1.34,9.2,9.55,18.08511,0.35548,29.0,0.15201,1.2712,1.754,28.9365,9.17258,1
5.6,0.605,0.05,2.4,0.073,19.0,25.0,0.99258,3.56,0.55,12.9,6.255,9.10569,0.7597,6.0,0.1859,2.0904,0.623,22.2678,12.80428,1
8.3,0.33,0.42,2.3,0.07,9.0,20.0,0.99426,3.38,0.77,12.7,9.05,24.41176,0.44978,11.0,0.18096,2.0079,0.84,30.589,12.6271,2
8.2,0.64,0.27,2.0,0.095,5.0,77.0,0.99747,3.13,0.62,9.1,9.11,12.61538,0.06493,72.0,0.21954,1.818,0.715,28.5143,9.07698,1
8.2,0.64,0.27,2.0,0.095,5.0,77.0,0.99747,3.13,0.62,9.1,9.11,12.61538,0.06493,72.0,0.21954,1.818,0.715,28.5143,9.07698,1
8.9,0.48,0.53,4.0,0.101,3.0,10.0,0.99586,3.21,0.59,12.1,9.91,18.16327,0.2997,7.0,0.33031,3.516,0.691,31.8111,12.04991,2
7.6,0.42,0.25,3.9,0.104,28.0,90.0,0.99784,3.15,0.57,9.1,8.27,17.67442,0.31108,62.0,0.4281,3.5451,0.674,26.0505,9.08034,1
9.9,0.53,0.57,2.4,0.093,30.0,52.0,0.9971,3.19,0.76,11.6,11.0,18.33333,0.57681,22.0,0.20672,2.1216,0.853,35.09,11.56636,2
8.9,0.48,0.53,4.0,0.101,3.0,10.0,0.99586,3.21,0.59,12.1,9.91,18.16327,0.2997,7.0,0.33031,3.516,0.691,31.8111,12.04991,2
11.6,0.23,0.57,1.8,0.074,3.0,8.0,0.9981,3.14,0.7,9.9,12.4,48.33333,0.37453,5.0,0.18163,1.6218,0.774,38.936,9.88119,1
9.1,0.4,0.5,1.8,0.071,7.0,16.0,0.99462,3.21,0.69,12.5,10.0,22.19512,0.43723,9.0,0.14388,1.575,0.761,32.1,12.43275,2
8.0,0.38,0.44,1.9,0.098,6.0,15.0,0.9956,3.3,0.64,11.4,8.82,20.51282,0.39973,9.0,0.16652,1.6834,0.738,29.106,11.34984,1
10.2,0.29,0.65,2.4,0.075,6.0,17.0,0.99565,3.22,0.63,11.8,11.14,34.0,0.35273,11.0,0.20322,2.1168,0.705,35.8708,11.74867,1
8.2,0.74,0.09,2.0,0.067,5.0,10.0,0.99418,3.28,0.57,11.8,9.03,10.93333,0.4995,5.0,0.16935,1.764,0.637,29.6184,11.73132,1
7.7,0.61,0.18,2.4,0.083,6.0,20.0,0.9963,3.29,0.6,10.2,8.49,12.41935,0.29985,14.0,0.23506,2.1552,0.683,27.9321,10.16226,1
6.6,0.52,0.08,2.4,0.07,13.0,26.0,0.99358,3.4,0.72,12.5,7.2,12.45283,0.49981,13.0,0.19185,2.1,0.79,24.48,12.41975,2
11.1,0.31,0.53,2.2,0.06,3.0,10.0,0.99572,3.02,0.83,10.9,11.94,34.6875,0.2997,7.0,0.20165,1.9602,0.89,36.0588,10.85335,2
11.1,0.31,0.53,2.2,0.06,3.0,10.0,0.99572,3.02,0.83,10.9,11.94,34.6875,0.2997,7.0,0.20165,1.9602,0.89,36.0588,10.85335,2
8.0,0.62,0.35,2.8,0.086,28.0,52.0,0.997,3.31,0.62,10.8,8.97,12.69841,0.53836,24.0,0.25902,2.4976,0.706,29.6907,10.7676,1
9.3,0.33,0.45,1.5,0.057,19.0,37.0,0.99498,3.18,0.89,11.1,10.08,27.35294,0.51337,18.0,0.13501,1.3335,0.947,32.0544,11.04428,2
7.5,0.77,0.2,8.1,0.098,30.0,92.0,0.99892,3.2,0.58,9.2,8.47,9.61538,0.32605,62.0,0.87948,7.3548,0.678,27.104,9.19006,1
7.2,0.35,0.26,1.8,0.083,33.0,75.0,0.9968,3.4,0.58,9.5,7.81,20.0,0.43994,42.0,0.18927,1.629,0.663,26.554,9.4696,1
8.0,0.62,0.33,2.7,0.088,16.0,37.0,0.9972,3.31,0.58,10.7,8.95,12.69841,0.43232,21.0,0.2521,2.4111,0.668,29.6245,10.67004,1
7.5,0.77,0.2,8.1,0.098,30.0,92.0,0.99892,3.2,0.58,9.2,8.47,9.61538,0.32605,62.0,0.87948,7.3548,0.678,27.104,9.19006,1
9.1,0.25,0.34,2.0,0.071,45.0,67.0,0.99769,3.44,0.86,10.2,9.69,35.0,0.67154,22.0,0.19589,1.796,0.931,33.3336,10.17644,2
9.9,0.32,0.56,2.0,0.073,3.0,8.0,0.99534,3.15,0.73,11.4,10.78,30.0,0.37453,5.0,0.17528,1.772,0.803,33.957,11.34688,1
8.6,0.37,0.65,6.4,0.08,3.0,8.0,0.99817,3.27,0.58,11.0,9.62,22.63158,0.37453,5.0,0.58129,5.696,0.66,31.4574,10.97987,1
8.6,0.37,0.65,6.4,0.08,3.0,8.0,0.99817,3.27,0.58,11.0,9.62,22.63158,0.37453,5.0,0.58129,5.696,0.66,31.4574,10.97987,1
7.9,0.3,0.68,8.3,0.05,37.5,278.0,0.99316,3.01,0.51,12.3,8.88,25.48387,0.13489,240.5,0.67425,7.2791,0.56,26.7288,12.21587,2
10.3,0.27,0.56,1.4,0.047,3.0,8.0,0.99471,3.16,0.51,11.8,11.13,36.78571,0.37453,5.0,0.11854,1.2348,0.557,35.1708,11.73758,1
7.9,0.3,0.68,8.3,0.05,37.5,289.0,0.99316,3.01,0.51,12.3,8.88,25.48387,0.12975,251.5,0.67425,7.2791,0.56,26.7288,12.21587,2
7.2,0.38,0.3,1.8,0.073,31.0,70.0,0.99685,3.42,0.59,9.5,7.88,18.46154,0.44279,39.0,0.18927,1.629,0.663,26.9496,9.47008,1
8.7,0.42,0.45,2.4,0.072,32.0,59.0,0.99617,3.33,0.77,12.0,9.57,20.23256,0.54228,27.0,0.19983,2.112,0.842,31.8681,11.95404,1
7.2,0.38,0.3,1.8,0.073,31.0,70.0,0.99685,3.42,0.59,9.5,7.88,18.46154,0.44279,39.0,0.18927,1.629,0.663,26.9496,9.47008,1
6.8,0.48,0.08,1.8,0.074,40.0,64.0,0.99529,3.12,0.49,9.6,7.36,13.87755,0.6249,24.0,0.1873,1.6272,0.564,22.9632,9.55478,1
8.5,0.34,0.4,4.7,0.055,3.0,9.0,0.99738,3.38,0.66,11.6,9.24,24.28571,0.33296,6.0,0.40482,4.1548,0.715,31.2312,11.56961,2
7.9,0.19,0.42,1.6,0.057,18.0,30.0,0.994,3.29,0.69,11.2,8.51,39.5,0.5998,12.0,0.14273,1.4208,0.747,27.9979,11.1328,1
11.6,0.41,0.54,1.5,0.095,22.0,41.0,0.99735,3.02,0.76,9.9,12.55,27.61905,0.53645,19.0,0.15136,1.3515,0.855,37.901,9.87376,2
11.6,0.41,0.54,1.5,0.095,22.0,41.0,0.99735,3.02,0.76,9.9,12.55,27.61905,0.53645,19.0,0.15136,1.3515,0.855,37.901,9.87376,2
10.0,0.26,0.54,1.9,0.083,42.0,74.0,0.99451,2.98,0.63,11.8,10.8,37.03704,0.56749,32.0,0.16088,1.6758,0.713,32.184,11.73522,2
7.9,0.34,0.42,2.0,0.086,8.0,19.0,0.99546,3.35,0.6,11.4,8.66,22.57143,0.42083,11.0,0.17528,1.772,0.686,29.011,11.34824,1
7.0,0.54,0.09,2.0,0.081,10.0,16.0,0.99479,3.43,0.59,11.5,7.63,12.72727,0.62461,6.0,0.17376,1.77,0.671,26.1709,11.44008,1
9.2,0.31,0.36,2.2,0.079,11.0,31.0,0.99615,3.33,0.86,12.0,9.87,28.75,0.35472,20.0,0.18318,1.936,0.939,32.8671,11.9538,2
6.6,0.725,0.09,5.5,0.117,9.0,17.0,0.99655,3.35,0.49,10.8,7.415,8.97959,0.5291,8.0,0.50879,4.906,0.607,24.84025,10.76274,1
9.4,0.4,0.47,2.5,0.087,6.0,20.0,0.99772,3.15,0.5,10.5,10.27,22.92683,0.29985,14.0,0.23787,2.2375,0.587,32.3505,10.47606,1
6.6,0.725,0.09,5.5,0.117,9.0,17.0,0.99655,3.35,0.49,10.8,7.415,8.97959,0.5291,8.0,0.50879,4.906,0.607,24.84025,10.76274,1
8.6,0.52,0.38,1.5,0.096,5.0,18.0,0.99666,3.2,0.52,9.4,9.5,16.22642,0.27762,13.0,0.1594,1.359,0.616,30.4,9.3686,1
8.0,0.31,0.45,2.1,0.216,5.0,16.0,0.99358,3.15,0.81,12.5,8.76,25.0,0.3123,11.0,0.16787,1.8375,1.026,27.594,12.41975,2
8.6,0.52,0.38,1.5,0.096,5.0,18.0,0.99666,3.2,0.52,9.4,9.5,16.22642,0.27762,13.0,0.1594,1.359,0.616,30.4,9.3686,1
8.4,0.34,0.42,2.1,0.072,23.0,36.0,0.99392,3.11,0.78,12.4,9.16,24.0,0.63871,13.0,0.16922,1.8396,0.852,28.4876,12.32461,1
7.4,0.49,0.27,2.1,0.071,14.0,25.0,0.99388,3.35,0.63,12.0,8.16,14.8,0.55978,11.0,0.17485,1.848,0.701,27.336,11.92656,1
6.1,0.48,0.09,1.7,0.078,18.0,30.0,0.99402,3.45,0.54,11.2,6.67,12.44898,0.5998,12.0,0.15165,1.5096,0.618,23.0115,11.13302,1
7.4,0.49,0.27,2.1,0.071,14.0,25.0,0.99388,3.35,0.63,12.0,8.16,14.8,0.55978,11.0,0.17485,1.848,0.701,27.336,11.92656,1
8.0,0.48,0.34,2.2,0.073,16.0,25.0,0.9936,3.28,0.66,12.4,8.82,16.32653,0.63974,9.0,0.17728,1.9272,0.733,28.9296,12.32064,1
6.3,0.57,0.28,2.1,0.048,13.0,49.0,0.99374,3.41,0.6,12.8,7.15,10.86207,0.26525,36.0,0.16393,1.8312,0.648,24.3815,12.71987,1
8.2,0.23,0.42,1.9,0.069,9.0,17.0,0.99376,3.21,0.54,12.3,8.85,34.16667,0.5291,8.0,0.15435,1.6663,0.609,28.4085,12.22325,1
9.1,0.3,0.41,2.0,0.068,10.0,24.0,0.99523,3.27,0.85,11.7,9.81,29.35484,0.41649,14.0,0.17079,1.766,0.918,32.0787,11.64419,2
8.1,0.78,0.1,3.3,0.09,4.0,13.0,0.99855,3.36,0.49,9.5,8.98,10.25316,0.30746,9.0,0.347,2.9865,0.58,30.1728,9.48623,1
10.8,0.47,0.43,2.1,0.171,27.0,66.0,0.9982,3.17,0.76,10.8,11.7,22.5,0.40903,39.0,0.19426,1.8732,0.931,37.089,10.78056,1
8.3,0.53,0.0,1.4,0.07,6.0,14.0,0.99593,3.25,0.64,10.0,8.83,15.37037,0.42827,8.0,0.13986,1.26,0.71,28.6975,9.9593,1
5.4,0.42,0.27,2.0,0.092,23.0,55.0,0.99471,3.78,0.64,12.3,6.09,12.55814,0.41811,32.0,0.16247,1.754,0.732,23.0202,12.23493,2
7.9,0.33,0.41,1.5,0.056,6.0,35.0,0.99396,3.29,0.71,11.0,8.64,23.23529,0.17138,29.0,0.13624,1.335,0.766,28.4256,10.93356,1
8.9,0.24,0.39,1.6,0.074,3.0,10.0,0.99698,3.12,0.59,9.5,9.53,35.6,0.2997,7.0,0.16824,1.448,0.664,29.7336,9.47131,1
5.0,0.4,0.5,4.3,0.046,29.0,80.0,0.9902,3.49,0.66,13.6,5.9,12.19512,0.36245,51.0,0.31594,3.7152,0.706,20.591,13.46672,1
7.0,0.69,0.07,2.5,0.091,15.0,21.0,0.99572,3.38,0.6,11.3,7.76,10.0,0.71395,6.0,0.22104,2.2175,0.691,26.2288,11.25164,1
7.0,0.69,0.07,2.5,0.091,15.0,21.0,0.99572,3.38,0.6,11.3,7.76,10.0,0.71395,6.0,0.22104,2.2175,0.691,26.2288,11.25164,1
7.0,0.69,0.07,2.5,0.091,15.0,21.0,0.99572,3.38,0.6,11.3,7.76,10.0,0.71395,6.0,0.22104,2.2175,0.691,26.2288,11.25164,1
7.1,0.39,0.12,2.1,0.065,14.0,24.0,0.99252,3.3,0.53,13.3,7.61,17.75,0.58309,10.0,0.15778,1.8207,0.595,25.113,13.20052,1
5.6,0.66,0.0,2.5,0.066,7.0,15.0,0.99256,3.52,0.58,12.9,6.26,8.35821,0.46636,8.0,0.19365,2.1775,0.646,22.0352,12.80402,1
7.9,0.54,0.34,2.5,0.076,8.0,17.0,0.99235,3.2,0.72,13.1,8.78,14.36364,0.47031,9.0,0.19069,2.1725,0.796,28.096,12.99978,2
6.6,0.5,0.0,1.8,0.062,21.0,28.0,0.99352,3.44,0.55,12.3,7.1,12.94118,0.74973,7.0,0.14622,1.5786,0.612,24.424,12.2203,1
6.3,0.47,0.0,1.4,0.055,27.0,33.0,0.9922,3.45,0.48,12.3,6.77,13.125,0.81793,6.0,0.11373,1.2278,0.535,23.3565,12.20406,1
10.7,0.4,0.37,1.9,0.081,17.0,29.0,0.99674,3.12,0.65,11.2,11.47,26.09756,0.586,12.0,0.16949,1.6872,0.731,35.7864,11.16349,1
6.5,0.58,0.0,2.2,0.096,3.0,13.0,0.99557,3.62,0.62,11.5,7.08,11.01695,0.23059,10.0,0.19114,1.947,0.716,25.6296,11.44906,0
8.8,0.24,0.35,1.7,0.055,13.0,27.0,0.99394,3.14,0.59,11.3,9.39,35.2,0.4813,14.0,0.15031,1.5079,0.645,29.4846,11.23152,2
5.8,0.29,0.26,1.7,0.063,3.0,11.0,0.9915,3.39,0.54,13.5,6.35,19.33333,0.27248,8.0,0.12583,1.4705,0.603,21.5265,13.38525,1
6.3,0.76,0.0,2.9,0.072,26.0,52.0,0.99379,3.51,0.6,11.5,7.06,8.18182,0.4999,26.0,0.25195,2.5665,0.672,24.7806,11.42858,1
10.0,0.43,0.33,2.7,0.095,28.0,89.0,0.9984,3.22,0.68,10.0,10.76,22.72727,0.31457,61.0,0.26973,2.43,0.775,34.6472,9.984,1
10.5,0.43,0.35,3.3,0.092,24.0,70.0,0.99798,3.21,0.69,10.5,11.28,23.86364,0.34281,46.0,0.31399,2.9535,0.782,36.2088,10.47879,1
